,MAC Address,Vendor Specific Tags,Length,DSSS_CCK,SM_Power_Save,Min_MPDCU_Start_Spacing,RX_Highest_Supported_Data_Rate,Extended_Channel_Switching,WNM_Sleep_Mode,DMS,Interworking,QoS_Map,WNM_Notification,Operating_Mode_Notification,Label,BL
175,0e:15:6f:a9:e6:a2,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
176,0e:25:00:e7:bd:c8,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
177,0e:27:ef:5e:e7:86,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
178,0e:2b:67:52:ad:ce,62,118,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,[],[],[],iPhone7_X,19
179,0e:2c:57:fa:d7:0e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
180,0e:33:0b:b5:2a:81,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
181,0e:36:13:96:98:9a,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
182,0e:38:b8:9b:b0:de,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
183,0e:49:80:8b:1d:5e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
184,0e:4b:88:54:33:5b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
185,0e:54:8d:11:40:97,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
186,0e:5d:17:af:06:23,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
187,0e:5d:fe:de:c7:e2,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
188,0e:5f:f7:11:2f:54,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
189,0e:61:fc:87:00:ec,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
190,0e:6b:fb:80:a8:1e,62,113,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_U,36
191,0e:73:86:39:55:e6,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
192,0e:85:52:3a:7b:ac,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
193,0e:88:00:84:e6:06,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
194,0e:8c:40:0d:e4:97,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
195,0e:8c:a6:e2:e7:cb,11,123,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SamsungM31_A,15
196,0e:95:6a:b1:1f:9d,0,121,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,[],[],SamsungJ6_K,27
197,0e:9a:5e:53:6c:f0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
198,0e:a7:91:b2:1b:fb,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F,35
199,0e:ad:48:b0:22:10,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
200,0e:b2:2e:03:40:ac,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
201,0e:b2:97:36:c1:2f,0,121,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,[],[],SamsungJ6_K,27
202,0e:c7:37:73:da:36,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
203,0e:cc:01:f7:0e:33,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
204,0e:d5:ec:41:48:66,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
205,0e:d6:1c:09:91:a8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
206,0e:d7:e2:7b:bf:c1,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
207,0e:de:6d:b5:f9:c3,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
208,0e:ee:d4:c3:6d:4b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F,47
209,0e:fd:96:92:df:0c,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L,91
210,12:09:2e:d8:cd:5f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
211,12:0b:5c:e9:d6:96,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
212,12:14:73:5c:69:6a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
213,12:16:11:93:9e:2f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
214,12:23:70:ab:07:90,62,113,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
215,12:23:9a:3b:82:e8,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
216,12:2b:2a:c1:16:57,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
217,12:2b:c9:37:89:a5,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
218,12:2c:07:96:fa:6a,28,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,OnePlusNord_O,35
219,12:2c:ee:ec:02:40,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
220,12:2d:97:28:6a:df,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
221,12:31:cd:f2:50:ea,62,113,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXR_U,36
222,12:33:0d:47:1f:0e,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
223,12:35:52:1f:07:b3,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
224,12:36:a5:c7:fe:e3,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
225,12:37:3d:90:fb:64,26,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_L,46
226,12:3c:64:ae:b4:d3,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
227,12:3d:4d:5c:f8:62,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
228,12:3f:35:9e:83:a3,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
229,12:4e:f0:07:72:0d,62,113,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_U,36
230,12:59:9d:c2:84:d6,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
231,12:5d:0e:ec:2f:13,11,123,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SamsungM31_A,15
232,12:6b:d0:a4:14:7e,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
233,12:6e:b8:85:43:0d,59,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_L,46
234,12:73:0d:98:8e:f7,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
235,12:74:52:00:ba:2e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
236,12:74:b7:d9:f1:10,11,123,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SamsungM31_A,15
237,12:78:71:61:d5:86,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
238,12:7b:40:cf:46:aa,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
239,12:7b:4d:37:7a:03,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
240,12:84:c9:72:b2:43,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
241,12:86:2d:ef:15:49,26,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_L,46
242,12:8a:54:a7:f6:e6,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
243,12:8e:c6:23:8a:e2,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
244,12:91:32:a8:71:1d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
245,12:95:aa:83:51:7a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
246,12:9b:75:0f:fa:0b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
247,12:a1:a8:9a:1a:15,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
248,12:a5:9f:a2:48:84,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
249,12:a5:a3:fc:86:eb,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
250,12:a9:3d:3f:4a:dd,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
251,12:ab:5e:d4:b9:6e,62,113,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
252,12:bb:6f:e0:44:c1,26,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_L,46
253,12:c0:84:7c:33:55,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
254,12:c1:13:8e:54:97,62,113,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
255,12:c1:a6:63:1e:42,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
256,12:c3:4c:a6:bd:b8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
257,12:c9:c3:cf:83:55,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
258,12:cd:db:f3:0d:6f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
259,12:d6:13:95:c9:81,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
260,12:df:be:fd:d9:a4,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
261,12:e9:2a:6f:a5:f1,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
262,12:ef:24:0f:8a:1d,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F,35
263,12:f7:f7:d6:a4:b5,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
264,16:01:4f:de:39:9b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
265,16:06:2f:7d:87:7a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
266,16:09:75:7f:a2:8a,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
267,16:0a:8d:a0:1e:72,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
268,16:13:28:cc:c9:b2,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
269,16:19:07:11:4e:d4,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
270,16:1c:30:c1:00:49,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
271,16:1d:4b:a4:6e:09,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
272,16:26:27:0d:62:16,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
273,16:2a:5f:88:91:0f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
274,16:2c:30:8f:ed:3a,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
275,16:2c:6d:71:76:24,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
276,16:30:3e:87:d2:23,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L,91
277,16:32:7c:09:bf:62,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L,91
278,16:41:76:37:27:68,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
279,16:44:d9:66:f3:3e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
280,16:4b:f4:cd:73:b6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
281,16:4e:b2:e5:2e:85,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
282,16:4f:a3:b2:90:ad,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
283,16:54:bf:01:65:2b,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
284,16:57:54:ca:9b:0c,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
285,16:58:05:fe:e5:9d,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
286,16:5c:0f:7c:88:54,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiA2_E,435
287,16:5c:62:0a:ea:ee,62,113,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_U,36
288,16:61:25:b8:56:71,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
289,16:65:3e:e3:33:be,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
290,16:65:7e:d2:5a:10,28,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,OnePlusNord_O,35
291,16:75:3e:b3:ef:04,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
292,16:79:e9:ba:56:4e,26,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_L,46
293,16:7a:81:60:98:a9,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
294,16:7c:99:36:52:24,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
295,16:7f:0e:fd:55:3a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
296,16:80:a4:2a:b4:0a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
297,16:81:c1:9c:e8:97,11,123,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SamsungM31_A,15
298,16:8c:7b:39:50:12,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
299,16:92:9f:aa:b9:95,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F,47
300,16:93:34:2e:87:b6,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
301,16:96:53:b8:90:79,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
302,16:a1:5d:1c:06:f1,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
303,16:a7:ab:e4:95:3e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
304,16:b2:06:90:cc:0c,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
305,16:b5:2b:51:76:2d,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
306,16:ba:58:2e:fd:77,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
307,16:ba:d3:89:72:ce,62,113,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M,103
308,16:bf:e0:ae:00:26,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
309,16:c9:ca:c8:3b:d4,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
310,16:cb:59:ec:c2:d9,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
311,16:cb:6d:9d:32:3e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
312,16:d5:9f:b9:36:ae,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F,35
313,16:d6:fa:c3:ec:d5,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L,91
314,16:d8:db:8d:7a:2f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
315,16:d9:ff:86:77:5d,27,173,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,OppoFindX3Neo_A,15
316,16:db:52:fd:b1:2c,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
317,16:dc:c9:18:d7:19,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
318,16:df:e4:b0:84:21,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
319,16:e2:05:32:d9:d7,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
320,16:e2:26:65:13:74,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
321,16:e3:47:cb:12:a3,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
322,16:e5:17:c0:f9:99,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
323,16:ed:00:57:b4:73,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M,236
324,16:ed:c7:b3:a3:74,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
325,16:f0:53:80:29:2a,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
326,16:f5:a8:b3:cb:02,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
327,16:f6:b8:a3:f0:d7,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
328,16:fe:38:19:c0:fb,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
329,1a:01:d0:ce:7c:d7,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
330,1a:03:5a:1c:ca:21,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
331,1a:0f:99:d3:7b:8a,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
332,1a:12:a1:51:28:01,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
333,1a:1d:96:1e:42:d2,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
334,1a:25:64:d8:73:3b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
335,1a:29:f9:b7:66:31,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
336,1a:2e:bd:b4:fa:40,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
337,1a:34:7c:ea:7d:61,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
338,1a:38:54:0f:72:07,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
339,1a:3d:59:2c:20:7c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
340,1a:3f:79:2a:82:f9,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
341,1a:40:fa:2a:ac:cf,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
342,1a:49:ed:de:be:aa,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
343,1a:54:b2:3b:bf:9f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
344,1a:5a:8f:3f:1f:50,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
345,1a:5d:ed:2b:f6:ea,28,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,OnePlusNord_O,35
346,1a:5f:8a:54:bd:ef,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
347,1a:62:10:83:bd:97,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L,91
348,1a:67:6e:e8:d3:fb,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W,1206
349,1a:6d:c5:e5:27:5c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F,47
350,1a:6e:5a:7e:76:32,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F,35
351,1a:75:1c:ca:03:55,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
352,1a:7a:3f:6f:32:0c,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T,138
353,1a:7a:e7:f5:3a:61,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
354,1a:7e:f6:92:99:86,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C,334
355,1a:84:d5:a4:27:95,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M,236
356,1a:89:a6:4b:15:69,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B,465
357,1a:8a:95:6e:6d:d0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M,325
