Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1625657544.421348,da:a1:19:1f:40:6c,11,5,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,186,XiaomiRedmiNote7_S
1625657544.441992,da:a1:19:1f:40:6c,1,6,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,182,XiaomiRedmiNote7_S
1625657544.462164,da:a1:19:1f:40:6c,1,6,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,182,XiaomiRedmiNote7_S
1625657544.463944,da:a1:19:1f:40:6c,1,6,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,198,XiaomiRedmiNote7_S
1625657544.463961,da:a1:19:1f:40:6c,6,6,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,198,XiaomiRedmiNote7_S
1625657544.484051,da:a1:19:1f:40:6c,6,7,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020025,182,XiaomiRedmiNote7_S
1625657544.485765,da:a1:19:1f:40:6c,6,7,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,198,XiaomiRedmiNote7_S
1625657544.504259,da:a1:19:1f:40:6c,6,7,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,182,XiaomiRedmiNote7_S
1625657544.52645,da:a1:19:1f:40:6c,6,8,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,182,XiaomiRedmiNote7_S
1625657544.528165,da:a1:19:1f:40:6c,6,8,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,198,XiaomiRedmiNote7_S
1625657544.546705,da:a1:19:1f:40:6c,6,8,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,182,XiaomiRedmiNote7_S
