,MAC Address,FSCT-1,FSCT-2,FSCT-3,FSCT-4,FSCT-5,FSCT-6,FSCT-7,FSCT-8,FSCT-9,FSCT-10,FSCT-11,FSCT-12,FSCT-13,Label
3860,da:a1:19:ef:0e:f9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3861,da:a1:19:ef:69:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3862,da:a1:19:ef:f2:e0,0.0,0.072252035,0.109897136,1.0,1.0,0.222402096,1.0,1.0,0.331642151,0.368829012,0.413360119,0.461152077,0.491534948,XiaomiRedmi4_B
3863,da:a1:19:f0:ab:2f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3864,da:a1:19:f0:d1:8d,0.0,0.042374134,0.083641052,0.125597,0.16751194,0.208683014,1.0,1.0,0.332751036,0.375864983,0.416789055,0.457744121,0.499674082,HuaweiHonor9_R
3865,da:a1:19:f0:e3:ed,0.0,0.03657198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.380637885,1.0,0.446696997,0.489217043,XiaomiRedmi4_B
3866,da:a1:19:f0:f1:46,0.0,0.036537172,1.0,0.136240007,1.0,0.213762046,1.0,1.0,0.31979704,0.356980087,0.399273159,0.466600181,0.497316124,XiaomiRedmi4_B
3867,da:a1:19:f1:23:bd,0.0,0.044989824,1.0,1.0,1.0,0.241278887,0.291652918,1.0,0.369865894,0.401596785,1.0,0.520025969,0.549887896,XiaomiRedmi5_J
3868,da:a1:19:f1:4a:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3869,da:a1:19:f1:59:f8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi5_J
3870,da:a1:19:f2:4f:7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3871,da:a1:19:f2:8a:57,0.0,0.080469132,0.130439997,0.190395117,1.0,0.25948,1.0,1.0,1.0,1.0,0.460358143,1.0,1.0,XiaomiRedmi5_J
3872,da:a1:19:f3:77:3f,0.0,0.042139054,1.0,0.128582001,0.169204235,0.213637114,0.274193049,0.316824198,0.360798121,0.40320611,0.446740151,1.0,1.0,XiaomiRedmiNote7_S
3873,da:a1:19:f3:7c:7b,0.0,1.0,0.08394289,0.093245029,1.0,0.112065077,1.0,1.0,0.131005049,1.0,1.0,1.0,1.0,XiaomiRedmiNote7_S
3874,da:a1:19:f4:33:1c,1.0,0.0,0.03168106,1.0,1.0,0.168123959,1.0,1.0,0.269607067,0.320955038,0.364086866,1.0,0.457831859,XiaomiRedmi4_B
3875,da:a1:19:f4:4e:40,1.0,0.0,0.035981178,1.0,1.0,1.0,1.0,1.0,0.294118166,0.351912022,0.380071163,0.416866064,0.453220129,XiaomiRedmi4_B
3876,da:a1:19:f4:d4:2e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3877,da:a1:19:f5:0b:2c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3878,da:a1:19:f5:28:2e,1.0,0.0,0.019423008,0.048366785,1.0,0.134225845,1.0,1.0,0.244017839,0.293620825,0.321187019,1.0,0.444610834,XiaomiRedmi4_B
3879,da:a1:19:f5:b8:e9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi4_B
3880,da:a1:19:f5:c6:da,1.0,0.0,0.026782036,0.17173791,1.0,0.21713996,1.0,1.0,0.297703028,0.338838816,0.378811837,0.414464951,0.470323801,XiaomiRedmi4_B
3881,da:a1:19:f5:cb:d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi5_J
3882,da:a1:19:f5:f2:16,0.0,0.053064108,1.0,1.0,1.0,0.208491087,1.0,1.0,0.318864107,1.0,0.408416987,0.468561888,0.509645939,XiaomiRedmi5_J
3883,da:a1:19:f5:f2:98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3884,da:a1:19:f6:08:25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3885,da:a1:19:f6:12:f6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3886,da:a1:19:f6:93:8e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3887,da:a1:19:f6:95:b5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi5_J
3888,da:a1:19:f6:b1:6d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3889,da:a1:19:f6:ce:83,0.0,0.023676872,0.090157032,1.0,1.0,0.195549965,1.0,1.0,0.313519955,0.370424032,0.398566008,0.478891849,1.0,XiaomiRedmi4_B
3890,da:a1:19:f7:1f:1a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3891,da:a1:19:f7:37:6b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3892,da:a1:19:f7:96:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi4_B
3893,da:a1:19:f7:9d:5e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3894,da:a1:19:f7:a9:92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi5_J
3895,da:a1:19:f7:c6:d9,0.0,1.0,1.0,1.0,0.228702069,0.251581192,1.0,0.352605105,0.362457991,1.0,0.462717057,0.493605137,0.533756018,XiaomiRedmi4_B
3896,da:a1:19:f8:4f:f7,0.0,0.062891006,0.130353928,0.160724879,1.0,0.260349036,1.0,1.0,0.361758948,1.0,0.441611052,0.521466017,0.570682049,XiaomiRedmi5_J
3897,da:a1:19:f8:a4:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3898,da:a1:19:f8:b6:3b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3899,da:a1:19:f8:c8:bb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3900,da:a1:19:f9:37:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3901,da:a1:19:f9:e0:7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi4_B
3902,da:a1:19:f9:e1:81,0.0,0.021983862,0.064311981,0.106258869,0.14881587,0.190896034,0.233136892,0.275346041,1.0,1.0,0.401498079,1.0,1.0,XiaomiRedmiNote7_S
3903,da:a1:19:f9:ec:fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3904,da:a1:19:fa:de:78,0.0,0.081610918,0.164452791,1.0,1.0,0.450824976,1.0,1.0,0.654745817,0.736660956,0.818586826,0.900783777,0.982702971,HuaweiHonor9_R
3905,da:a1:19:fb:0c:8d,0.0,0.114293814,0.135694027,1.0,1.0,0.257045031,1.0,1.0,0.36742401,0.425791025,0.497246027,0.517539978,0.577054024,XiaomiRedmi5_J
3906,da:a1:19:fb:1f:0b,0.0,1.0,1.0,0.098521948,0.107986927,0.1208601,1.0,0.159401893,1.0,1.0,0.189937114,1.0,1.0,XiaomiRedmiNote7_S
3907,da:a1:19:fb:5f:74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3908,da:a1:19:fb:65:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3909,da:a1:19:fb:a2:2a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3910,da:a1:19:fc:07:84,0.0,0.042129994,0.106019974,0.126257897,0.17030406,0.212272883,0.252718926,0.314990044,1.0,0.400884867,0.421664,1.0,1.0,XiaomiRedmiNote7_S
3911,da:a1:19:fc:2d:92,0.0,0.041446925,0.083534956,1.0,1.0,0.229270936,1.0,1.0,0.334789992,0.376739026,0.41869092,0.460214854,0.502149821,HuaweiHonor9_R
3912,da:a1:19:fc:4d:05,1.0,1.0,0.0,0.04262495,1.0,0.131618977,1.0,1.0,0.253474951,0.281424046,0.325824022,1.0,0.411632061,XiaomiRedmi4_B
3913,da:a1:19:fc:51:1d,0.0,1.0,0.094073057,1.0,1.0,0.249836922,1.0,1.0,0.352644919,0.392134905,0.432988882,1.0,1.0,XiaomiRedmi4_B
3914,da:a1:19:fc:55:87,0.0,0.061982155,0.14252615,1.0,1.0,0.251151085,0.280723095,1.0,0.372213126,0.429337979,0.470911026,1.0,0.570172072,XiaomiRedmi5_J
3915,da:a1:19:fc:8e:fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3916,da:a1:19:fc:a0:13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmiNote7_S
3917,da:a1:19:fc:ae:97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi4_B
3918,da:a1:19:fd:37:c0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.309527159,0.338426113,0.379337072,0.450054168,0.518831968,0.558606148,XiaomiRedmi5_J
3919,da:a1:19:fd:98:19,0.0,0.039093017,0.061012983,0.104704141,0.168910026,0.188403129,0.22971797,0.273559093,1.0,1.0,0.401877165,1.0,1.0,XiaomiRedmiNote7_S
3920,da:a1:19:fd:9d:20,0.0,0.04369688,1.0,0.127614975,0.168092012,0.210100889,0.276237965,1.0,0.336266995,1.0,1.0,1.0,1.0,XiaomiRedmiNote7_S
3921,da:a1:19:fd:f0:0e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3922,da:a1:19:fe:b8:4c,0.0,0.065948009,0.09485507,1.0,0.187144041,0.234531164,1.0,1.0,0.354801178,1.0,0.426655054,1.0,1.0,XiaomiRedmi4_B
3923,da:a1:19:ff:21:05,0.0,0.046952963,0.085799933,0.121171952,0.174621821,0.20566392,1.0,0.274209023,0.334302903,0.367139817,0.415885926,0.446868897,0.507316828,XiaomiRedmi4_B
3924,da:a1:19:ff:27:80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3925,da:a1:19:ff:d6:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3926,da:a1:19:ff:dd:85,0.0,0.033601046,0.122373104,1.0,1.0,0.230231047,1.0,1.0,0.361528158,0.401854992,0.451261044,0.475469112,0.52878809,XiaomiRedmi4_B
3927,da:a1:19:ff:f9:98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiRedmi4_B
3928,da:a1:19:ff:fc:c1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,XiaomiA2_E
3929,da:b7:9d:80:a6:9a,0.0,0.070571899,0.151901006,0.210820913,0.310041904,0.387344837,1.0,1.0,0.559587955,0.655776977,0.703047991,0.777926922,0.843780994,XiaomiA2_E
3930,da:c2:90:63:aa:3f,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_F
3931,da:ca:7f:70:6c:33,0.0,0.063735962,0.106697082,0.153097152,0.192970037,0.215275049,0.279428959,0.319391012,1.0,1.0,0.430936098,1.0,1.0,XiaomiRedmiNote9S_T
3932,da:ca:a7:d6:90:31,1.0,0.0,1.0,0.088018178,0.127126216,1.0,0.171675205,0.216736078,0.261580228,0.306431055,1.0,0.351673125,0.416959047,iPhoneXR_L
3933,da:d4:58:f4:fa:0c,0.0,1.0,0.113075017,0.151885986,0.191814899,0.217057943,0.281369924,0.327255964,0.367696046,1.0,0.432901859,1.0,1.0,XiaomiRedmiNote9S_T
3934,da:e0:6d:6d:92:c2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3935,da:e4:41:c5:fd:5d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
3936,da:e4:9a:bb:8f:19,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3937,da:e7:0c:ec:45:04,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3938,da:e8:87:5c:e2:6e,0.0,0.045039892,0.089432954,0.134925842,0.17997384,0.229048013,0.26966691,0.315032959,0.394937038,0.404863834,0.449928045,0.494853019,0.53968501,iPhoneXR_L
3939,da:e9:09:31:8d:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
3940,da:ee:b2:68:cd:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_M
3941,da:f7:da:12:37:d5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3942,da:fd:55:a9:b2:5d,0.0,0.066706896,0.106379986,0.152636051,0.202816963,0.219202042,0.278839111,0.324758053,1.0,1.0,0.433311939,1.0,1.0,XiaomiRedmiNote9S_T
3943,da:fe:5e:4c:a9:ce,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
3944,de:02:1c:8c:5e:76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_M
3945,de:04:75:ab:be:67,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
3946,de:08:92:c3:3d:21,0.0,0.082986117,0.166909933,0.250627995,0.374962092,0.448683024,0.532330036,1.0,0.698760033,0.782553911,0.866529942,0.949154139,1.032128096,SamsungJ6_K
3947,de:28:35:82:cc:dd,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3948,de:29:5a:44:5b:4c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
3949,de:2a:1f:c0:c3:f4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
3950,de:2e:d3:71:64:f0,0.0,0.062182903,1.0,1.0,0.144447088,0.166646957,0.208482981,0.250360012,0.291662931,0.33366704,1.0,1.0,0.375573873,iPhone6_N
3951,de:37:be:ce:b0:96,0.0,1.0,1.0,1.0,1.0,0.240011931,1.0,1.0,1.0,1.0,0.480041028,1.0,1.0,S21Ultra_M
3952,de:38:dd:74:c7:37,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3953,de:3c:69:05:69:4b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_M
3954,de:3d:4b:9d:23:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_C
3955,de:42:11:5f:cf:69,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3956,de:48:c7:04:f2:a2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
3957,de:50:58:0b:2b:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
3958,de:5a:79:fa:e1:63,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
3959,de:5b:12:42:d6:d8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3960,de:5d:a3:9b:7f:88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone11_M
3961,de:5f:be:6e:8f:5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone11_B
3962,de:6c:5f:54:5a:9a,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3963,de:6d:8d:e0:2e:83,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3964,de:73:79:7c:17:c3,0.176228046,0.198385,1.0,0.242259025,0.275912046,0.0,0.021827936,0.043859958,0.065956115,0.088000059,0.110225916,0.132088899,0.15416789,iPhone6_N
3965,de:74:ee:39:30:b7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3966,de:74:fd:de:44:24,0.0,0.07024002,0.160712003,1.0,0.309056043,0.386743068,1.0,1.0,0.560172081,0.648517131,0.69929409,0.780040979,0.840093135,XiaomiA2_E
3967,de:75:b2:c7:16:e2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone11_M
3968,de:77:c9:b5:0a:fa,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3969,de:7b:7b:3f:66:c5,0.0,1.0,0.026840925,1.0,1.0,0.054050922,1.0,1.0,1.0,1.0,0.081090927,1.0,0.109581947,iPhone7_F
3970,de:7c:13:fe:f9:a5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3971,de:84:9c:bf:84:d2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
3972,de:88:a5:45:bc:de,1.0,0.0,0.069864988,0.087948799,0.127575874,1.0,0.171903848,0.217298984,0.262288809,0.307229995,1.0,0.351587772,0.397134781,iPhoneXR_L
3973,de:93:eb:29:51:ff,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
3974,de:98:a5:ad:d8:84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_F
3975,de:9c:d7:30:60:48,0.442797899,1.0,0.532810926,0.577507973,0.626293898,0.0,0.037963867,0.172821998,0.217612028,0.263146877,0.307960987,0.35303092,0.42066884,iPhoneXSMax_M
3976,de:aa:4a:06:db:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_M
3977,de:aa:a4:50:ba:b0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
3978,de:ab:80:77:bf:cd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_B
3979,de:af:34:3c:c3:c3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
3980,de:b7:90:1f:c2:51,1.0,0.0,1.0,0.087428093,0.1339221,1.0,0.171646118,0.216604948,0.261603117,0.30646801,1.0,0.351392984,0.396398067,iPhoneXR_L
3981,de:ba:32:9b:aa:2e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
3982,de:be:44:8b:9a:e7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
3983,de:bf:19:57:c0:27,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3984,de:c2:8b:ff:84:57,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
3985,de:ca:8b:59:a8:ae,0.0,0.05973506,0.107147933,0.147586108,0.200885058,0.215708018,0.287353993,0.318236113,1.0,1.0,0.428388119,1.0,1.0,XiaomiRedmiNote9S_T
3986,de:cd:dd:cb:10:4f,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3987,de:d6:a3:3c:d7:44,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
3988,de:d7:fb:55:a1:41,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
3989,de:df:a7:7d:fe:45,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
3990,de:e3:69:de:72:69,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3991,de:e6:b6:bb:8e:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_C
3992,de:e9:8d:ba:92:ab,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone11_F
3993,de:e9:c3:d3:af:89,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
3994,de:ed:2a:09:24:97,0.0,0.059544086,0.107074022,0.150121927,0.191710949,0.217080116,1.0,0.322531938,1.0,1.0,0.429636001,1.0,1.0,XiaomiRedmiNote9S_T
3995,de:f1:94:09:9c:bb,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
3996,de:f2:ea:e2:1d:42,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
3997,de:f2:fd:0e:06:d0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
3998,de:f5:13:11:33:a4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
3999,de:f9:df:76:7e:07,0.0,1.0,1.0,1.0,1.0,0.007688999,1.0,1.0,1.0,1.0,0.051976919,1.0,1.0,iPhoneXSMax_M
4000,de:fa:fd:ee:46:cf,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
4001,de:fc:7f:f5:20:b3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
4002,de:fe:4d:49:41:6a,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
4003,e2:05:55:ab:ce:7d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_B
4004,e2:08:02:e0:54:61,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.045614003,1.0,1.0,iPhoneXR_L
4005,e2:0d:19:32:cf:a2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
4006,e2:18:02:01:ce:cc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_M
4007,e2:27:90:33:b5:bf,0.0,0.067306996,0.11637497,0.153489828,0.1965518,0.223483801,0.282991886,0.325790882,0.369055987,1.0,0.434427977,1.0,1.0,XiaomiRedmiNote9S_T
4008,e2:36:dd:28:1c:68,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
4009,e2:3c:e0:f1:9c:35,0.0,0.047079086,0.093430996,0.1404531,0.188575029,0.236624956,0.283198118,0.330101967,0.377123117,0.423650026,0.485682964,0.522979021,0.569754124,iPhone7_F
4010,e2:3e:d3:a8:92:f0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
4011,e2:43:be:fc:91:ed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_B
4012,e2:43:fc:30:e3:85,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
4013,e2:48:82:2b:b7:ca,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
4014,e2:4f:f1:4d:82:00,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
4015,e2:68:1e:87:f4:50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
4016,e2:70:06:6c:b5:25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
4017,e2:75:93:9c:3e:db,0.0,1.0,0.026602984,1.0,1.0,0.052623034,1.0,1.0,1.0,1.0,0.07863307,1.0,1.0,iPhone7_F
4018,e2:7f:10:d5:0c:af,0.0,1.0,1.0,1.0,1.0,0.046799898,1.0,1.0,1.0,1.0,0.091486931,1.0,1.0,iPhoneXR_U
4019,e2:86:aa:d7:63:05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
4020,e2:90:78:92:25:25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone11_B
4021,e2:92:9f:63:68:f7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
4022,e2:92:de:96:2f:cc,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
