,Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label,Length NO SSID
16217,2021-06-30 17:14:23.125638008,ce:19:ea:8d:d7:a3,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16218,2021-06-30 17:14:23.145947933,ce:19:ea:8d:d7:a3,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16219,2021-06-30 17:14:23.217787981,e6:e6:0e:ed:f0:3d,11,10.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16220,2021-06-30 17:14:23.263853073,6a:b9:61:36:e3:79,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16221,2021-06-30 17:14:23.284105062,6a:b9:61:36:e3:79,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16222,2021-06-30 17:14:23.309634924,4a:4d:e2:86:98:9d,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16223,2021-06-30 17:14:23.329879999,4a:4d:e2:86:98:9d,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16224,2021-06-30 17:14:23.376146078,de:28:35:82:cc:dd,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16225,2021-06-30 17:14:23.447906971,26:b3:46:5e:09:66,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16226,2021-06-30 17:14:23.493599892,16:b2:06:90:cc:0c,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16227,2021-06-30 17:14:23.539766073,82:49:a5:f9:83:16,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16228,2021-06-30 17:14:23.560046911,82:49:a5:f9:83:16,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16229,2021-06-30 17:14:23.585959911,86:84:d1:d4:9e:7d,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16230,2021-06-30 17:14:23.606241941,86:84:d1:d4:9e:7d,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16231,2021-06-30 17:14:27.133671044,66:11:27:83:50:ef,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16232,2021-06-30 17:14:27.159425974,86:a0:d7:17:2c:a5,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16233,2021-06-30 17:14:27.179687977,86:a0:d7:17:2c:a5,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16234,2021-06-30 17:14:27.343600988,46:0e:2c:94:d4:5d,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16235,2021-06-30 17:14:27.389734030,02:11:33:61:b5:ef,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16236,2021-06-30 17:14:27.409945011,02:11:33:61:b5:ef,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16237,2021-06-30 17:14:27.435928106,3e:40:d2:20:0b:37,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16238,2021-06-30 17:14:27.456175089,3e:40:d2:20:0b:37,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16239,2021-06-30 17:14:27.527745008,d6:2b:22:1f:1f:0a,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16240,2021-06-30 17:14:27.548003912,d6:2b:22:1f:1f:0a,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16241,2021-06-30 17:14:27.573965073,26:54:19:8e:4c:c4,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16242,2021-06-30 17:14:27.594193935,26:54:19:8e:4c:c4,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16243,2021-06-30 17:14:27.619796991,9a:51:b2:e6:71:d3,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16244,2021-06-30 17:14:34.707195044,8a:46:a8:ad:a7:33,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16245,2021-06-30 17:14:34.727412939,8a:46:a8:ad:a7:33,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16246,2021-06-30 17:14:34.753350019,1a:1d:96:1e:42:d2,6,4.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16247,2021-06-30 17:14:34.773597002,1a:1d:96:1e:42:d2,6,4.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16248,2021-06-30 17:14:34.799319983,a6:b8:2b:94:9d:47,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16249,2021-06-30 17:14:34.819603920,a6:b8:2b:94:9d:47,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16250,2021-06-30 17:14:34.937036037,1a:d1:c8:69:89:9c,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16251,2021-06-30 17:14:35.028954029,ae:09:f0:26:f0:c9,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16252,2021-06-30 17:14:35.049190998,ae:09:f0:26:f0:c9,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16253,2021-06-30 17:14:35.121026993,3e:a2:4b:2a:25:d7,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16254,2021-06-30 17:14:35.141292095,3e:a2:4b:2a:25:d7,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16255,2021-06-30 17:14:35.166851997,4a:0a:79:7e:1b:a6,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16256,2021-06-30 17:14:35.187098026,4a:0a:79:7e:1b:a6,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16257,2021-06-30 17:14:35.213135004,26:38:39:65:87:9d,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16258,2021-06-30 17:14:35.233381987,26:38:39:65:87:9d,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16259,2021-06-30 17:14:48.132828951,ea:d7:72:55:2f:e1,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16260,2021-06-30 17:14:48.153058052,ea:d7:72:55:2f:e1,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16261,2021-06-30 17:14:48.180747032,76:e1:e6:b2:b1:f3,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16262,2021-06-30 17:14:48.200118065,76:e1:e6:b2:b1:f3,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16263,2021-06-30 17:14:48.271256924,fe:f9:ac:47:0d:b7,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16264,2021-06-30 17:14:48.291481972,fe:f9:ac:47:0d:b7,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16265,2021-06-30 17:14:48.337658882,8e:86:87:df:8c:d9,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16266,2021-06-30 17:14:48.363023996,2e:2f:22:11:ea:83,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16267,2021-06-30 17:14:48.383281946,2e:2f:22:11:ea:83,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16268,2021-06-30 17:14:48.429366112,82:8a:19:f7:cb:35,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16269,2021-06-30 17:14:48.455049038,8e:70:a5:6b:2a:05,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16270,2021-06-30 17:14:48.546994925,ea:2b:f1:3d:56:fc,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16271,2021-06-30 17:14:48.567243099,ea:2b:f1:3d:56:fc,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16272,2021-06-30 17:14:55.838066101,12:2b:c9:37:89:a5,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16273,2021-06-30 17:14:55.893270016,12:2b:c9:37:89:a5,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16274,2021-06-30 17:14:56.075349092,f6:b8:23:cd:56:b2,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16275,2021-06-30 17:14:56.093298912,be:c3:b8:01:74:40,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16276,2021-06-30 17:14:56.113552094,be:c3:b8:01:74:40,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16277,2021-06-30 17:14:56.343760967,42:7f:b7:2d:b2:cf,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16278,2021-06-30 17:14:56.363981009,42:7f:b7:2d:b2:cf,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16279,2021-06-30 17:14:56.435888052,96:1a:c6:18:94:9b,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16280,2021-06-30 17:14:56.456171036,96:1a:c6:18:94:9b,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16281,2021-06-30 17:14:56.481513977,b2:bf:43:73:c3:c1,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16282,2021-06-30 17:14:56.527682066,b6:5a:e0:e2:67:11,11,12.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16283,2021-06-30 17:14:56.573890924,a2:ee:66:e3:9c:86,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16284,2021-06-30 17:14:56.594141006,a2:ee:66:e3:9c:86,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16285,2021-06-30 17:14:56.619710922,f6:a7:58:d7:95:4b,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16286,2021-06-30 17:14:56.640008926,f6:a7:58:d7:95:4b,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16287,2021-06-30 17:14:56.665724039,d2:4b:30:d1:06:3d,6,4.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16288,2021-06-30 17:14:56.685997963,d2:4b:30:d1:06:3d,6,4.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16289,2021-06-30 17:14:59.355359077,b6:d6:a1:3f:f1:cf,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16290,2021-06-30 17:14:59.375632048,b6:d6:a1:3f:f1:cf,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16291,2021-06-30 17:14:59.448465109,06:4b:04:fb:aa:93,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16292,2021-06-30 17:14:59.468736887,06:4b:04:fb:aa:93,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16293,2021-06-30 17:14:59.540539026,4e:2e:40:2b:d8:f0,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16294,2021-06-30 17:14:59.560796022,4e:2e:40:2b:d8:f0,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16295,2021-06-30 17:14:59.632628918,b2:9d:4d:77:d0:59,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16296,2021-06-30 17:14:59.652898073,b2:9d:4d:77:d0:59,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16297,2021-06-30 17:14:59.678683043,8e:55:0e:0e:66:56,6,4.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16298,2021-06-30 17:14:59.698982000,8e:55:0e:0e:66:56,6,4.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16299,2021-06-30 17:14:59.724598885,36:1c:34:63:5a:d0,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16300,2021-06-30 17:14:59.744843960,36:1c:34:63:5a:d0,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16301,2021-06-30 17:14:59.816463947,de:cd:dd:cb:10:4f,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16302,2021-06-30 17:14:59.862545013,a2:71:68:2a:61:ba,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16303,2021-06-30 17:14:59.882821083,a2:71:68:2a:61:ba,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16304,2021-06-30 17:14:59.928549051,72:9f:03:d2:b9:29,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16305,2021-06-30 17:15:07.815618038,c6:dc:23:da:91:15,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16306,2021-06-30 17:15:07.835895061,c6:dc:23:da:91:15,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16307,2021-06-30 17:15:07.907803059,e2:d9:34:64:cb:fe,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16308,2021-06-30 17:15:07.928097963,e2:d9:34:64:cb:fe,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16309,2021-06-30 17:15:07.953257084,66:ab:e9:e3:f2:b3,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16310,2021-06-30 17:15:07.973501921,66:ab:e9:e3:f2:b3,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16311,2021-06-30 17:15:07.999178886,6a:52:0c:6f:2b:f5,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16312,2021-06-30 17:15:08.019427061,6a:52:0c:6f:2b:f5,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16313,2021-06-30 17:15:08.045067072,ca:ef:29:17:b3:f7,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16314,2021-06-30 17:15:08.065341949,ca:ef:29:17:b3:f7,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16315,2021-06-30 17:15:08.137438059,8e:26:ea:ed:4f:85,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16316,2021-06-30 17:15:08.157720089,8e:26:ea:ed:4f:85,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16317,2021-06-30 17:15:08.229927063,62:6e:64:94:69:09,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16318,2021-06-30 17:15:08.250195979,62:6e:64:94:69:09,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16319,2021-06-30 17:15:53.251319885,9e:12:7a:4a:68:50,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16320,2021-06-30 17:15:53.271569014,9e:12:7a:4a:68:50,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16321,2021-06-30 17:15:53.344171047,ee:d2:25:a5:a8:a2,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16322,2021-06-30 17:15:53.364434004,ee:d2:25:a5:a8:a2,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16323,2021-06-30 17:15:53.389542103,16:7f:0e:fd:55:3a,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16324,2021-06-30 17:15:53.410089970,16:7f:0e:fd:55:3a,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16325,2021-06-30 17:15:53.435570002,8e:fd:a3:1c:80:e5,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16326,2021-06-30 17:15:53.455847025,8e:fd:a3:1c:80:e5,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16327,2021-06-30 17:15:53.527520895,72:ca:44:52:50:37,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16328,2021-06-30 17:15:53.547813892,72:ca:44:52:50:37,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16329,2021-06-30 17:15:53.573523998,26:5a:cf:4f:16:30,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16330,2021-06-30 17:15:53.593779087,26:5a:cf:4f:16:30,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16331,2021-06-30 17:15:53.665906906,c2:aa:fb:a4:11:a5,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16332,2021-06-30 17:15:53.686131001,c2:aa:fb:a4:11:a5,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16333,2021-06-30 17:15:53.712042093,a2:0c:fd:06:2c:13,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16334,2021-06-30 17:15:53.732290983,a2:0c:fd:06:2c:13,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16335,2021-06-30 17:15:53.994863987,4e:70:9d:7a:02:16,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16336,2021-06-30 17:15:54.015100002,4e:70:9d:7a:02:16,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16337,2021-06-30 17:15:54.087035894,76:d8:b0:54:8b:b3,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16338,2021-06-30 17:15:54.107336998,76:d8:b0:54:8b:b3,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16339,2021-06-30 17:15:54.179168940,12:59:9d:c2:84:d6,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16340,2021-06-30 17:15:54.199440002,12:59:9d:c2:84:d6,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16341,2021-06-30 17:15:54.225436926,fe:fc:aa:d1:89:d1,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16342,2021-06-30 17:15:54.245695114,fe:fc:aa:d1:89:d1,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16343,2021-06-30 17:15:54.271595955,4e:76:b3:29:3d:87,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16344,2021-06-30 17:15:54.291847944,4e:76:b3:29:3d:87,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16345,2021-06-30 17:15:54.317569971,a6:c1:39:1a:46:ce,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16346,2021-06-30 17:15:54.384277105,d6:a3:71:e0:59:4e,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16347,2021-06-30 17:15:54.456274986,56:25:45:d4:82:5a,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16348,2021-06-30 17:15:54.476558924,56:25:45:d4:82:5a,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16349,2021-06-30 17:15:57.972476959,8e:d3:71:4a:28:79,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16350,2021-06-30 17:15:57.992722988,8e:d3:71:4a:28:79,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16351,2021-06-30 17:15:58.018414974,36:f1:a4:89:f9:f0,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16352,2021-06-30 17:15:58.038717031,36:f1:a4:89:f9:f0,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16353,2021-06-30 17:15:58.064547062,1e:d4:7a:e0:b2:22,6,5.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16354,2021-06-30 17:15:58.110817909,26:9b:da:2b:cb:69,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16355,2021-06-30 17:15:58.131140947,26:9b:da:2b:cb:69,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16356,2021-06-30 17:15:58.248755932,6a:6f:6b:1e:b7:c0,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16357,2021-06-30 17:15:58.268989086,6a:6f:6b:1e:b7:c0,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16358,2021-06-30 17:15:58.294888020,0a:fe:8b:a1:df:7f,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16359,2021-06-30 17:15:58.315134048,0a:fe:8b:a1:df:7f,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16360,2021-06-30 17:15:58.340811968,42:4e:24:26:0f:88,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16361,2021-06-30 17:15:58.361066103,42:4e:24:26:0f:88,6,7.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16362,2021-06-30 17:15:58.499243975,6e:f2:48:f1:27:5e,6,6.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16363,2021-06-30 17:19:10.843566895,82:c9:ed:b3:8a:4a,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16364,2021-06-30 17:19:10.863809109,82:c9:ed:b3:8a:4a,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16365,2021-06-30 17:19:10.889262915,8a:e2:51:99:1c:79,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16366,2021-06-30 17:19:10.909487963,8a:e2:51:99:1c:79,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16367,2021-06-30 17:19:20.850814104,c2:72:38:a8:a2:8e,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16368,2021-06-30 17:19:20.871501923,c2:72:38:a8:a2:8e,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16369,2021-06-30 17:19:21.173615932,2e:93:e2:3c:1b:b6,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16370,2021-06-30 17:19:21.193875074,2e:93:e2:3c:1b:b6,6,8.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16371,2021-06-30 17:19:21.315877914,5a:df:9d:f8:8e:ec,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16372,2021-06-30 17:19:21.336146116,5a:df:9d:f8:8e:ec,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16373,2021-06-30 17:19:21.363071918,66:47:67:df:51:d4,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16374,2021-06-30 17:19:21.383388042,66:47:67:df:51:d4,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16375,2021-06-30 17:19:51.262979984,f2:82:76:98:d2:5d,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16376,2021-06-30 17:19:51.283159018,f2:82:76:98:d2:5d,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16377,2021-06-30 17:19:51.401470900,6e:38:b0:3c:c0:ff,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16378,2021-06-30 17:19:51.421719074,6e:38:b0:3c:c0:ff,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16379,2021-06-30 17:19:51.631063938,2a:67:93:e3:36:58,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16380,2021-06-30 17:19:51.651458025,2a:67:93:e3:36:58,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16381,2021-06-30 17:20:53.033097981,4a:54:84:a4:20:d8,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16382,2021-06-30 17:20:53.053354979,4a:54:84:a4:20:d8,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16383,2021-06-30 17:20:53.126617908,16:2c:30:8f:ed:3a,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16384,2021-06-30 17:20:53.146859884,16:2c:30:8f:ed:3a,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16385,2021-06-30 17:20:53.172959089,96:9e:63:0a:bc:d2,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16386,2021-06-30 17:20:53.193247080,96:9e:63:0a:bc:d2,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16387,2021-06-30 17:21:35.484313965,6e:b4:f5:a3:dd:75,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16388,2021-06-30 17:21:35.504569053,6e:b4:f5:a3:dd:75,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16389,2021-06-30 17:21:35.576684952,b6:bc:2d:92:c9:90,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16390,2021-06-30 17:21:35.596971989,b6:bc:2d:92:c9:90,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16391,2021-06-30 17:22:51.844521046,4a:35:81:60:aa:3e,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16392,2021-06-30 17:22:51.864763021,4a:35:81:60:aa:3e,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16393,2021-06-30 17:22:51.883447886,96:54:4e:6b:a3:5b,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16394,2021-06-30 17:22:51.903723955,96:54:4e:6b:a3:5b,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16395,2021-06-30 17:22:52.112658978,3e:87:3b:5f:90:0f,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16396,2021-06-30 17:22:52.132946014,3e:87:3b:5f:90:0f,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16397,2021-06-30 17:22:52.394608974,7e:3e:11:70:c1:36,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16398,2021-06-30 17:22:52.414879084,7e:3e:11:70:c1:36,1,3.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16399,2021-06-30 17:26:01.351772070,ba:6e:ea:b8:4e:79,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16400,2021-06-30 17:26:01.372004986,ba:6e:ea:b8:4e:79,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16401,2021-06-30 17:26:01.443938971,d2:8c:90:62:f3:fd,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16402,2021-06-30 17:26:01.464195013,d2:8c:90:62:f3:fd,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16403,2021-06-30 17:27:11.959680080,fe:c5:50:16:eb:8c,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16404,2021-06-30 17:27:11.979912996,fe:c5:50:16:eb:8c,11,11.0,13,19,-1,-1,2,0,-1,62,131,iPhone12_W,131
16405,2021-06-30 17:27:11.998686075,42:3b:3e:6d:2d:ab,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16406,2021-06-30 17:27:12.018965960,42:3b:3e:6d:2d:ab,1,2.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
16407,2021-06-30 17:27:12.044122934,96:9b:b1:e3:7d:ee,1,1.0,13,19,-1,-1,2,0,-1,62,143,iPhone12_W,143
